,uniquegroup,Date,Field,GroupNumber,TotalGroupSize,NoFemales,NoMales,Name,ReproStatus,Latitude,Longitude,NNID,NNDistance,GroupPosition,Density,Photo,QualityOfData,Nursing.,Initials,SurveyNumber,ExtraNotes,SurveyMonth,YAF.added.,Raw.Lat,Raw.Long,GroupSize,Month,Year
28696,SN565GN1,12/01/2014,D,1,1,1,0,Ester,YAF,-28.91965,151.57805,,,,,,NA,,NF,565,Clemmie's Dec 2013 survey ends 544_ why then does mine end in 564?,1401,,,NA,1,2014-01,2014
28697,SN565GN10,13/01/2014,F,10,1,0,1,Quokka,Male,-28.916967,151.5785,,,,,,NA,,NF,565,,1401,,,NA,1,2014-01,2014
28698,SN565GN11,13/01/2014,A,11,1,1,0,Magic,NPY,-28.918,151.5770333,Paulie,4,P,1,,1,,NF,565,,1401,,,NA,1,2014-01,2014
28699,SN565GN12,13/01/2014,F,12,13,10,3,Cashew,SF,-28.91765,151.5764333,Gareth,10,P,0,,1,,NF,565,,1401,,,NA,13,2014-01,2014
28700,SN565GN12,13/01/2014,J,12,13,10,3,Gareth,Male,-28.9176,151.5762833,Lottie,5,P,1,,1,,NF,565,,1401,,,NA,13,2014-01,2014
28701,SN565GN12,13/01/2014,J,12,13,10,3,Bene,NPY,-28.917483,151.5761833,Lottie,5,P,1,,1,,NF,565,,1401,,,NA,13,2014-01,2014
28702,SN565GN12,13/01/2014,J,12,13,10,3,Lottie,SF,-28.917483,151.5761833,Bene,2,P,2,,1,,NF,565,,1401,,,NA,13,2014-01,2014
28703,SN565GN12,13/01/2014,J,12,13,10,3,Milo,NPY,-28.917333,151.5759833,Lottie,2,P,2,,1,,NF,565,,1401,,,NA,13,2014-01,2014
28704,SN565GN12,13/01/2014,j,12,13,10,3,Hazel,NPY,-28.91735,151.5758667,Alison,2,P,2,,1,,NF,565,,1401,,,NA,13,2014-01,2014
28705,SN565GN12,13/01/2014,J,12,13,10,3,Alison,YAF,-28.917367,151.5758667,Hazel,2,P,2,,1,,NF,565,,1401,,,NA,13,2014-01,2014
28706,SN565GN12,13/01/2014,J,12,13,10,3,Tilly,NPY,-28.9174,151.5758333,Naomi,2,C,3,,1,,NF,565,,1401,,,NA,13,2014-01,2014
28707,SN565GN12,13/01/2014,J,12,13,10,3,Naomi,NPY,-28.9174,151.5758333,Tilly,3,C,3,,1,,NF,565,,1401,,,NA,13,2014-01,2014
28708,SN565GN12,13/01/2014,J,12,13,10,3,June,YAF,-28.91745,151.5757833,Twinkie,3,C,3,,1,,NF,565,,1401,,,NA,13,2014-01,2014
28709,SN565GN12,13/01/2014,J,12,13,10,3,Twinkie,Male,-28.91745,151.5757833,June,3,C,3,,1,,NF,565,,1401,,,NA,13,2014-01,2014
28710,SN565GN12,13/01/2014,J,12,13,10,3,Dil,Male,-28.91745,151.5757833,Jo,5,P,1,,1,,NF,565,,1401,,,NA,13,2014-01,2014
28711,SN565GN12,13/01/2014,J,12,13,10,3,Jo,NPY,-28.91755,151.5757333,Dil,5,P,1,,1,,NF,565,,1401,,,NA,13,2014-01,2014
28712,SN565GN13,13/01/2014,B,13,1,1,0,Apanie,,-28.917767,151.5757833,,,,,,NA,,NF,565,,1401,,,NA,1,2014-01,2014
28713,SN565GN14,13/01/2014,J,14,4,3,1,Sadie,NPY,-28.917417,151.5754667,Dil,3,P,1,,1,,NF,565,,1401,,,NA,1,2014-01,2014
28714,SN565GN15,13/01/2014,J,15,2,2,0,Pickles,SPY,-28.91805,151.5743667,Cotton,5,P,1,,1,,NF,565,,1401,,,NA,2,2014-01,2014
28715,SN565GN15,13/01/2014,J,15,2,2,0,Cotton,NPY,-28.918117,151.5744333,Pickles,5,P,1,,1,,NF,565,,1401,,,NA,2,2014-01,2014
28716,SN565GN16,13/01/2014,J,16,2,1,1,Nikita,LPY,-28.917883,151.5741167,,,,,,NA,,NF,565,,1401,,,NA,2,2014-01,2014
28717,SN565GN16,13/01/2014,J,16,2,1,1,Diego,Male,-28.9179,151.5740167,Nikita,2,P,1,,1,,NF,565,,1401,,,NA,2,2014-01,2014
28718,SN565GN17,13/01/2014,K,17,6,5,1,Sunbeam,SF,-28.918267,151.5739167,Nina,5,P,1,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28719,SN565GN17,13/01/2014,K,17,6,5,1,Nina,SPY,-28.918367,151.5739667,Johnny,1,P,1,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28720,SN565GN17,13/01/2014,K,17,6,5,1,Johnny,Male,-28.918367,151.5739667,Nina,1,P,1,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28721,SN565GN17,13/01/2014,I,17,6,5,1,Michelle,MPY,-28.919483,151.5737333,Ellie,4,P,1,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28722,SN565GN17,13/01/2014,I,17,6,5,1,Ellie,SPY,-28.919617,151.5737833,Themeda,1,P,1,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28723,SN565GN17,13/01/2014,I,17,6,5,1,Themeda,NPY,-28.9196,151.5737667,Ellie,2,P,1,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28724,SN565GN19,13/01/2014,I,19,1,1,0,Francis,NPY,-28.92015,151.57345,,,,,,NA,,NF,565,,1401,,,NA,1,2014-01,2014
28725,SN565GN2,12/01/2014,E,2,3,1,2,Dot,NPY,-28.919367,151.5788167,,,,,,NA,,NF,565,Timestamp is incorrect because the time is wrong,1401,,,NA,1,2014-01,2014
28726,SN565GN3,12/01/2014,F,3,4,2,2,Qantas,SPY,-28.917617,151.5784833,,3,P,2,,1,,NF,565,,1401,,,NA,3,2014-01,2014
28727,SN565GN3,12/01/2014,F,3,4,2,2,Quentin,Male,-28.9175,151.57835,Qantas,3,P,2,,1,,NF,565,,1401,,,NA,3,2014-01,2014
28728,SN565GN3,12/01/2014,F,3,4,2,2,Celine,NPY,-28.9175,151.5783333,Qantas,8,P,1,,1,,NF,565,,1401,,,NA,3,2014-01,2014
28729,SN565GN4,13/01/2014,F,4,6,3,3,Eucalypt,SF,-28.917383,151.57785,Tim,4,P,2,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28730,SN565GN4,13/01/2014,F,4,6,3,3,Tim,Male,-28.9174,151.5778,Longnose,2,P,2,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28731,SN565GN4,13/01/2014,F,4,6,3,3,Longnose,SPY,-28.91735,151.5777167,Tim,4,P,2,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28732,SN565GN4,13/01/2014,F,4,6,3,3,Paulie,Male,-28.917167,151.5774833,Elijah,2,P,1,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28733,SN565GN4,13/01/2014,F,4,6,3,3,Elijah,Male,-28.91715,151.5774833,Paulie,2,P,1,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28734,SN565GN4,13/01/2014,F,4,6,3,3,Enid,LPY,-28.917083,151.5774667,Paulie,4,P,1,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28735,SN565GN5,13/01/2014,G,5,6,4,2,Zaza,NPY,-28.9162,151.05,Celandine,3,P,1,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28736,SN565GN5,13/01/2014,G,5,6,4,2,Celandine,NPY,NA,,Zaza,3,P,2,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28737,SN565GN5,13/01/2014,G,5,6,4,2,Owen,Male,-28.916167,151.5778667,Odette,4,P,2,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28738,SN565GN5,13/01/2014,G,5,6,4,2,Odette,YAF,-28.91615,151.5779,Owen,3,P,2,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28739,SN565GN5,13/01/2014,G,5,6,4,2,Chad,Male,-28.9116,151.5779,Candice,4,P,,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28740,SN565GN5,13/01/2014,G,5,6,4,2,Candice,YAF/SPY,-28.916083,151.5779333,Chad,4,P,1,,1,,NF,565,,1401,,,NA,6,2014-01,2014
28741,SN565GN6,13/01/2014,G,6,2,0,2,Damien,Male,-28.915833,151.5778333,Cletus,2,P,2,,1,,NF,565,,1401,,,NA,2,2014-01,2014
28742,SN565GN6,13/01/2014,G,6,2,0,2,Cletus,Male,-28.915833,151.5778333,Damien,3,P,1,,1,,NF,565,,1401,,,NA,2,2014-01,2014
28743,SN565GN7,13/01/2014,G,7,2,2,0,Joy,NPY,-28.915783,151.5779333,Maude,3,P,1,,1,,NF,565,,1401,,,NA,2,2014-01,2014
28744,SN565GN7,13/01/2014,G,7,2,2,0,Maude,SF,-28.915417,151.5781333,Joy,2,P,1,,1,,NF,565,,1401,,,NA,2,2014-01,2014
28745,SN565GN8,13/01/2014,G,8,1,1,0,Lime,SF,-28.9154,151.5781333,,,,,,1,,NF,565,,1401,,,NA,1,2014-01,2014
28746,SN565GN9,13/01/2014,M,9,11,9,2,Blondie,NPY,-28.916167,151.57835,Boomer,2,P,2,,1,,NF,565,,1401,,,NA,11,2014-01,2014
28747,SN565GN9,13/01/2014,M,9,11,9,2,Boomer,Male,-28.916167,151.57835,Blondie,2,P,2,,1,,NF,565,,1401,,,NA,11,2014-01,2014
28748,SN565GN9,13/01/2014,M,9,11,9,2,Mindi,SF,-28.916283,151.5784333,Blondie,2,P,3,,1,,NF,565,,1401,,,NA,11,2014-01,2014
28749,SN565GN9,13/01/2014,M,9,11,9,2,Nacho,SF,-28.916367,151.5784833,Mindi,3,P,3,,1,,NF,565,,1401,,,NA,11,2014-01,2014
28750,SN565GN9,13/01/2014,M,9,11,9,2,Arnold,Male,-28.9165,151.5785667,Nibbler,5,P,1,,1,,NF,565,,1401,,,NA,11,2014-01,2014
28751,SN565GN9,13/01/2014,M,9,11,9,2,Nibbler,SF,-28.9165,151.5785833,Celandine,2,P,,,1,,NF,565,,1401,,,NA,11,2014-01,2014
28752,SN565GN9,13/01/2014,M,9,11,9,2,Robin,MPY,-28.9165,151.5786667,Celandine,5,P,1,,1,,NF,565,,1401,,,NA,11,2014-01,2014
28753,SN565GN9,13/01/2014,M,9,11,9,2,Nigella,SF,-28.916483,151.5788,Sally,4,P,1,,1,,NF,565,,1401,,,NA,11,2014-01,2014
28754,SN565GN9,13/01/2014,M,9,11,9,2,Sally,YAF,-28.9166,151.5789,Nigella,4,P,1,,1,,NF,565,,1401,,,NA,11,2014-01,2014
28755,SN565GN9,13/01/2014,M,9,11,9,2,Daniela,NPY,-28.9166,151.5789167,Celandine,3,P,3,,1,,NF,565,,1401,,,NA,11,2014-01,2014
28756,SN565GN9,13/01/2014,M,9,11,9,2,Julia,SF,-28.916517,151.5783833,Blondie,2,P,2,,1,,NF,565,,1401,,,NA,11,2014-01,2014
28757,SN566GN1,13/01/2014,I,1,7,5,2,Gemma,NPY,-28.919817,151.5751833,#8955,5,P,1,,1,,NF,566,,1401,,,NA,7,2014-01,2014
28759,SN566GN1,13/01/2014,I,1,7,5,2,Mary,NPY,-28.919833,151.5751333,#8955,2,P,!,,1,,NF,566,,1401,,,NA,7,2014-01,2014
28760,SN566GN1,13/01/2014,I,1,7,5,2,Goggles,NPY,-28.9197,151.5750833,june,2,P,1,,1,,NF,566,,1401,,,NA,7,2014-01,2014
28761,SN566GN1,13/01/2014,I,1,7,5,2,June,LPY,-28.919633,151.5750333,Goggles,2,P,1,,1,,NF,566,,1401,,,NA,7,2014-01,2014
28762,SN566GN1,13/01/2014,i,1,7,5,2,Regan,Male,-28.919717,151.5748167,Martha,5,P,1,,1,,NF,566,,1401,,,NA,7,2014-01,2014
28763,SN566GN1,13/01/2014,I,1,7,5,2,Martha,SPY,-28.91955,151.5748,Regan,5,P,1,,1,,NF,566,,1401,,,NA,7,2014-01,2014
28764,SN566GN10,13/01/2014,F,10,1,1,0,Odette,YAF,-28.917267,151.5778333,,,,,,NA,,NF,566,,1401,,,NA,1,2014-01,2014
28765,SN566GN11,13/01/2014,F,11,6,5,1,Simon,Male,-28.917383,151.5786667,Hazel,4,P,1,,1,,NF,566,,1401,,,NA,6,2014-01,2014
28766,SN566GN11,13/01/2014,F,11,6,5,1,Hazel,NPY,-28.9175,151.57885,Dot,5,P,1,,1,,NF,566,,1401,,,NA,6,2014-01,2014
28767,SN566GN11,13/01/2014,F,11,6,5,1,Dot,NPY,-28.9175,151.57885,Cashew,4,P,2,,1,,NF,566,,1401,,,NA,6,2014-01,2014
28768,SN566GN11,13/01/2014,F,11,6,5,1,Cashew,SF,-28.9175,151.57885,Robin,3,P,2,,1,,NF,566,,1401,,,NA,6,2014-01,2014
28769,SN566GN11,13/01/2014,F,11,6,5,1,Robin,MPY,-28.9175,151.57885,Mindi,2,P,2,,1,,NF,566,,1401,,,NA,6,2014-01,2014
28770,SN566GN11,13/01/2014,F,11,6,5,1,Mindi,SF,-28.9175,151.57885,Robin,2,C,3,,1,,NF,566,,1401,,,NA,6,2014-01,2014
28771,SN566GN12,13/01/2014,F,12,2,1,1,Dash,NPY,-28.917517,151.5784833,Tony,2,P,1,,1,,NF,566,,1401,,,NA,2,2014-01,2014
28772,SN566GN12,13/01/2014,F,12,2,1,1,Tony,Male,-28.917567,151.5784667,Dash,2,P,1,,1,,NF,566,,1401,,,NA,2,2014-01,2014
28773,SN566GN13,13/01/2014,G,13,1,1,0,Kiwi,NPY,-28.915367,151.5780833,,,,,,NA,,NF,566,,1401,,,NA,1,2014-01,2014
28774,SN566GN14,13/01/2014,D,14,1,1,0,Ester,YAF,-28.9196,151.5780333,,,,,,NA,,NF,566,,1401,,,NA,1,2014-01,2014
28775,SN566GN2,13/01/2014,I,2,2,2,0,Shaniqua,SF,-28.91955,151.5737,Gretta,5,P,1,,1,,NF,566,,1401,,,NA,2,2014-01,2014
28776,SN566GN2,13/01/2014,I,2,2,2,0,Lorna,SF,-28.919417,151.5735667,Shaniqua,5,P,1,,1,,NF,566,,1401,,,NA,2,2014-01,2014
28778,SN566GN6,13/01/2014,K,6,1,1,0,Delilah,YAF,-28.918333,151.5733833,,,,,,NA,,NF,566,,1401,,,NA,1,2014-01,2014
28779,SN566GN7,13/01/2014,J,7,14,10,4,Nikita,NPY,-28.917317,151.5742833,Emma,15,P,1,,NA,,NF,566,,1401,,,NA,14,2014-01,2014
28780,SN566GN7,13/01/2014,J,7,14,10,4,Emma,NPY,-28.917033,151.5740833,Nikita,15,P,0,,1,,NF,566,,1401,,,NA,14,2014-01,2014
28781,SN566GN7,13/01/2014,J,7,14,10,4,Matilda,YAF,-28.917083,151.5743667,Diego,4,P,1,,1,,NF,566,,1401,,,NA,14,2014-01,2014
28782,SN566GN7,13/01/2014,J,7,14,10,4,Diego,Male,-28.91715,151.5746,Nina,3,P,2,,1,,NF,566,,1401,,,NA,14,2014-01,2014
28783,SN566GN7,13/01/2014,J,7,14,10,4,Nina,SPY,-28.91715,151.5746,Diego,3,P,2,,1,,NF,566,,1401,,,NA,14,2014-01,2014
28784,SN566GN7,13/01/2014,J,7,14,10,4,Amber,SPY,-28.91715,151.5746,Sunbeam,2,P,2,,1,,NF,566,,1401,,,NA,14,2014-01,2014
28785,SN566GN7,13/01/2014,J,7,14,10,4,Sunbeam,SF,-28.917183,151.5746667,Amber,2,,2,,1,,NF,566,,1401,,,NA,14,2014-01,2014
28786,SN566GN7,13/01/2014,J,7,14,10,4,Cotton,NPY,-28.9173,151.5748333,Sadie,2,P,2,,1,,NF,566,,1401,,,NA,14,2014-01,2014
28787,SN566GN7,13/01/2014,J,7,14,10,4,Sadie,NPY,-28.9173,151.5748333,Cotton,2,P,2,,1,,NF,566,,1401,,,NA,14,2014-01,2014
28788,SN566GN7,13/01/2014,J,7,14,10,4,Apanie,YAF,-28.9173,151.5748333,Twinkie,2,P,2,,1,,NF,566,,1401,,,NA,14,2014-01,2014
28789,SN566GN7,13/01/2014,J,7,14,10,4,Twinkie,Male,-28.9173,151.5748333,Apanie,2,P,1,,1,,NF,566,,1401,,,NA,14,2014-01,2014
28790,SN566GN7,13/01/2014,J,7,14,10,4,Gareth,Male,-28.917283,151.57485,Amber,1,C,2,,1,,NF,566,,1401,,,NA,14,2014-01,2014
28791,SN566GN7,13/01/2014,J,7,14,10,4,Chips,Male,-28.91695,151.5749,Bonnie,10,C,0,,1,,NF,566,,1401,,,NA,14,2014-01,2014
28792,SN566GN7,13/01/2014,J,7,14,10,4,Bonnie,NPY,-28.916717,151.5755333,Chips,10,P,0,,1,,NF,566,,1401,,,NA,14,2014-01,2014
28793,SN566GN8,13/01/2014,B,8,6,5,1,Naomi,NPY,-28.91785,151.5758833,June,10,,,,NA,,NF,566,,1401,,,NA,6,2014-01,2014
28794,SN566GN8,13/01/2014,B,8,6,5,1,June,NPY,-28.91785,151.5758833,Naomi,10,P,0,,1,,NF,566,,1401,,,NA,6,2014-01,2014
28795,SN566GN8,13/01/2014,B,8,6,5,1,Nancy,SF,-28.917933,151.5760333,Naomi,10,P,0,,1,,NF,566,,1401,,,NA,6,2014-01,2014
28796,SN566GN8,13/01/2014,B,8,6,5,1,Syrup,SPY,-28.917917,151.5760667,Naomi,12,P,0,,1,,NF,566,,1401,,,NA,6,2014-01,2014
28797,SN566GN8,13/01/2014,B,8,6,5,1,Enid,MPY,-28.917983,151.57615,Elijah,2,P,2,,1,,NF,566,,1401,,,NA,6,2014-01,2014
28798,SN566GN8,13/01/2014,B,8,6,5,1,Elijah,Male,-28.917983,151.5761333,Enid,2,P,2,,1,,NF,566,,1401,,,NA,6,2014-01,2014
28799,SN566GN9,13/01/2014,A,9,2,2,0,Stripes,MPY,-28.9181,151.5770667,Bene,5,P,1,,1,,NF,566,,1401,,,NA,2,2014-01,2014
28800,SN566GN9,13/01/2014,A,9,2,2,0,Bene,NPY,-28.91815,151.5772167,Stripes,5,P,1,,1,,NF,566,,1401,,,NA,2,2014-01,2014
28801,SN567GN1,13/01/2014,B,1,3,2,1,Sunbeam,SF,NA,,Twinkie,3,P,2,,1,,NF,567,,1401,,,NA,3,2014-01,2014
28802,SN567GN1,13/01/2014,B,1,3,2,1,Twinkie,Male,NA,,Sunbeam,2,P,2,,1,,NF,567,,1401,,,NA,3,2014-01,2014
28803,SN567GN1,13/01/2014,B,1,3,2,1,Bonnie,NPY,NA,,Sunbeam,5,P,1,,1,,NF,567,,1401,,,NA,3,2014-01,2014
28804,SN567GN10,14/01/2014,F,10,5,5,0,Jamie,SF,NA,,Nigella,5,P,1,,1,,NF,567,,1401,,,NA,5,2014-01,2014
28805,SN567GN10,14/01/2014,F,10,5,5,0,Nigella,NPY,NA,,Dash,4,C,2,,1,,NF,567,,1401,,,NA,5,2014-01,2014
28806,SN567GN10,14/01/2014,F,10,5,5,0,Dash,NPY,NA,,Nigella,4,P,1,,1,,NF,567,,1401,,,NA,5,2014-01,2014
28807,SN567GN10,14/01/2014,F,10,5,5,0,Dot,SPY,NA,,Nigella,5,P,1,,1,,NF,567,,1401,,,NA,5,2014-01,2014
28808,SN567GN10,14/01/2014,F,10,5,5,0,Nibbler,SF,NA,,Jamie,10,P,0,,1,,NF,567,,1401,,,NA,5,2014-01,2014
28809,SN567GN11,14/01/2014,F,11,2,1,1,Amanda,MPY,NA,,Augustus,3,P,1,,1,,NF,567,,1401,,,NA,2,2014-01,2014
28810,SN567GN11,14/01/2014,F,11,2,1,1,Augustus,Male,NA,,Amanda,2,P,1,,1,,NF,567,,1401,,,NA,2,2014-01,2014
28811,SN567GN12,14/01/2014,M,12,5,3,2,Jacquei,YAF,NA,,Julia,4,P,1,,1,,NF,567,,1401,,,NA,5,2014-01,2014
28812,SN567GN12,14/01/2014,M,12,5,3,2,Julia,SF,NA,,Jacquei,4,P,1,,1,,NF,567,,1401,,,NA,5,2014-01,2014
28813,SN567GN12,14/01/2014,M,12,5,3,2,Arnold,Male,NA,,Mindi,5,P,2,,1,,NF,567,,1401,,,NA,5,2014-01,2014
28814,SN567GN12,14/01/2014,M,12,5,3,2,Mindi,SF,NA,,Simone,3,P,2,,1,,NF,567,,1401,,,NA,5,2014-01,2014
28815,SN567GN12,14/01/2014,M,12,5,3,2,Simon,Male,NA,,Mindi,3,P,2,,2,,NF,567,,1401,,,NA,5,2014-01,2014
28816,SN567GN13,14/01/2014,M,13,4,2,2,Nacho,SF,NA,,Cashew,5,P,1,,1,,NF,567,,1401,,,NA,4,2014-01,2014
28817,SN567GN13,14/01/2014,M,13,4,2,2,Cashew,SF,NA,,Nacho,5,P,1,,1,,NF,567,,1401,,,NA,4,2014-01,2014
28818,SN567GN13,14/01/2014,M,13,4,2,2,Matto,Male,NA,,Nacho,10,P,0,,1,,NF,567,,1401,,,NA,4,2014-01,2014
28819,SN567GN13,14/01/2014,M,13,4,2,2,Quentin,Male,NA,,Cashew,10,P,0,,1,,NF,567,,1401,,,NA,4,2014-01,2014
28820,SN567GN14,14/01/2014,F,14,1,1,0,Ester,YAF,NA,,,,,,,NA,,NF,567,,1401,,,NA,1,2014-01,2014
28821,SN567GN15,14/01/2014,F,15,1,1,0,Sally,LPY,NA,,,,,,,NA,,NF,567,,1401,,,NA,1,2014-01,2014
28822,SN567GN16,14/01/2014,A,16,3,2,1,Blondie,NPY,NA,,Boomer,5,P,,,1,,NF,567,,1401,,,NA,3,2014-01,2014
28823,SN567GN16,14/01/2014,A,16,3,2,1,Boomer,Male,NA,,Blondie,5,P,1,,1,,NF,567,,1401,,,NA,3,2014-01,2014
28824,SN567GN16,14/01/2014,A,16,3,2,1,Maude,SF,NA,,Blondie,13,P,0,,1,,NF,567,,1401,,,NA,3,2014-01,2014
28825,SN567GN2,13/01/2014,J,2,2,2,0,Nikita,YAF,NA,,Francis,5,P,1,,1,,NF,567,,1401,,,NA,2,2014-01,2014
28826,SN567GN2,13/01/2014,J,2,2,2,0,Francis,NPY,NA,,Nikita,5,P,1,,1,,NF,567,,1401,,,NA,2,2014-01,2014
28827,SN567GN3,13/01/2014,J,3,6,4,2,Tilly,SPY,NA,,Argyle,3,P,1,,1,,NF,567,,1401,,,NA,6,2014-01,2014
28828,SN567GN3,13/01/2014,J,3,6,4,2,Argyle,SF,NA,,Tilly,3,P,1,,1,,NF,567,,1401,,,NA,6,2014-01,2014
28829,SN567GN3,13/01/2014,j,3,6,4,2,Chips,Male,NA,,Amber,4,P,1,,1,,NF,567,,1401,,,NA,6,2014-01,2014
28830,SN567GN3,13/01/2014,J,3,6,4,2,Amber,SPY,NA,,Chips,3,P,1,,1,,NF,567,,1401,,,NA,6,2014-01,2014
28831,SN567GN3,13/01/2014,J,3,6,4,2,Gareth,Male,NA,,Delilah,3,P,1,,1,,NF,567,,1401,,,NA,6,2014-01,2014
28832,SN567GN3,13/01/2014,J,3,6,4,2,Delilah,SPY,NA,,Gareth,3,P,1,,1,,NF,567,,1401,,,NA,6,2014-01,2014
28833,SN567GN4,14/01/2014,K,4,8,6,2,Indi,SPY,NA,,Ugly,5,P,1,,1,,NF,567,,1401,,,NA,8,2014-01,2014
28834,SN567GN4,14/01/2014,J,4,8,6,2,Ugly,SPY,NA,,Indi,5,P,1,,2,,NF,567,,1401,,,NA,8,2014-01,2014
28835,SN567GN4,14/01/2014,K,4,8,6,2,Martha,SPY,NA,,Indi,3,P,1,,1,,NF,567,,1401,,,NA,8,2014-01,2014
28836,SN567GN4,14/01/2014,K,4,8,6,2,Gemma,MPY,NA,,#9011,4,P,1,,1,,NF,567,,1401,,,NA,8,2014-01,2014
28838,SN567GN4,14/01/2014,K,4,8,6,2,Mojo,Male,NA,,Piggy,5,P,1,,1,,NF,567,,1401,,,NA,8,2014-01,2014
28839,SN567GN4,14/01/2014,K,4,8,6,2,Piggy,Male,NA,,Mojo,5,P,1,,1,,NF,567,,1401,,,NA,8,2014-01,2014
28840,SN567GN4,14/01/2014,K,4,8,6,2,Ingrid,NPY,NA,,Ugly,5,P,1,,1,,NF,567,,1401,,,NA,8,2014-01,2014
28841,SN567GN5,14/01/2014,N,5,3,3,0,Granite,NPY,NA,,Tegan,4,P,1,,1,,NF,567,,1401,,,NA,3,2014-01,2014
28842,SN567GN5,14/01/2014,N,5,3,3,0,Tegan,SF,NA,,Granite,5,P,1,,1,,NF,567,,1401,,,NA,3,2014-01,2014
28844,SN567GN6,14/01/2014,I,6,1,1,0,Rosie,NPY,NA,,,,,,,NA,,NF,567,this should be a new survey,1401,,,NA,1,2014-01,2014
28845,SN567GN7,14/01/2014,O,7,1,1,0,Chilli,SPY,NA,,,,,,,NA,,NF,567,,1401,,,NA,1,2014-01,2014
28846,SN567GN8,14/01/2014,C,8,4,3,1,Domino,YAF,NA,,Elsa,8,P,0,,1,,NF,567,,1401,,,NA,4,2014-01,2014
28847,SN567GN8,14/01/2014,C,8,4,3,1,Elsa,NPY,NA,,Domino,8,P,0,,1,,NF,567,,1401,,,NA,4,2014-01,2014
28848,SN567GN8,14/01/2014,C,8,4,3,1,Shaddow,YAF,NA,,Sheldon,2,P,1,,1,,NF,567,,1401,,,NA,4,2014-01,2014
28849,SN567GN8,14/01/2014,C,8,4,3,1,Sheldon,Male,NA,,Shaddow,2,C,4,,1,,NF,567,,1401,,,NA,4,2014-01,2014
28850,SN567GN9,14/01/2014,F,9,6,4,2,Abigail,NPY,NA,,Qantas,4,P,2,,1,,NF,567,,1401,,,NA,6,2014-01,2014
28851,SN567GN9,14/01/2014,F,9,6,4,2,Qantas,SPY,NA,,Abigail,4,P,1,,1,,NF,567,,1401,,,NA,6,2014-01,2014
28852,SN567GN9,14/01/2014,F,9,6,4,2,Quokka,Male,NA,,Zaza,3,P,2,,1,,NF,567,,1401,,,NA,6,2014-01,2014
28853,SN567GN9,14/01/2014,F,9,6,4,2,Zaza,NPY,NA,,Rudolph,3,C,3,,1,,NF,567,,1401,,,NA,6,2014-01,2014
28854,SN567GN9,14/01/2014,F,9,6,4,2,Rudolph,Male,NA,,Robin,2,P,2,,1,,NF,567,,1401,,,NA,6,2014-01,2014
28855,SN567GN9,14/01/2014,F,9,6,4,2,Robin,LPY,NA,,Rudolph,2,P,1,,1,,NF,567,,1401,,,NA,6,2014-01,2014
28856,SN568GN1,15/01/2014,D,1,2,0,2,Steady,Male,NA,,Scrabble,2,P,1,,1,,NF,568,,1401,,,NA,2,2014-01,2014
28857,SN568GN1,15/01/2014,D,1,2,0,2,Scrabble,Male,NA,,Steady,2,P,1,,1,,NF,568,,1401,,,NA,2,2014-01,2014
28858,SN568GN10,15/01/2014,B,10,2,1,1,Sally,LPY,NA,,Elijah,10,,,,NA,,NF,568,,1401,,,NA,2,2014-01,2014
28859,SN568GN10,15/01/2014,B,10,2,1,1,Elijah,Male,NA,,Sally,10,P,0,,1,,NF,568,,1401,,,NA,2,2014-01,2014
28860,SN568GN11,15/01/2014,B,11,5,4,1,Francis,NPY,NA,,Michelle,4,P,2,,1,,NF,568,,1401,,,NA,5,2014-01,2014
28861,SN568GN11,15/01/2014,B,11,5,4,1,Michelle,NPY,NA,,Apanie,4,,2,,1,,NF,568,,1401,,,NA,5,2014-01,2014
28862,SN568GN11,15/01/2014,B,11,5,4,1,Apanie,YAF,NA,,Michelle,3,P,1,,1,,NF,568,,1401,,,NA,5,2014-01,2014
28863,SN568GN11,15/01/2014,B,11,5,4,1,Twinkie,Male,NA,,Lottie,2,C,2,,1,,NF,568,,1401,,,NA,5,2014-01,2014
28864,SN568GN11,15/01/2014,B,11,5,4,1,Lottie,SF,NA,,Twinkie,2,P,2,,1,,NF,568,,1401,,,NA,5,2014-01,2014
28865,SN568GN13,15/01/2014,J,13,2,2,0,Bonnie,NPY,NA,,Sadie,4,P,1,,1,,NF,568,,1401,,,NA,2,2014-01,2014
28866,SN568GN13,15/01/2014,J,13,2,2,0,Sadie,NPY,NA,,Bonnie,4,P,1,,1,,NF,568,,1401,,,NA,2,2014-01,2014
